year,month,day,cityid,emp,emp_incq1,emp_incq2,emp_incq3,emp_incq4,emp_incmiddle,emp_incbelowmed,emp_incabovemed
2020,2,14,47,0.012,-0.00473,0.00612,0.0446,-0.0141,0.0189,0.0049,0.0217
2020,2,14,48,-0.126,-0.151,-0.187,-0.0411,-0.0423,-0.15,-0.177,-0.0418
2020,2,14,49,0.0408,0.0277,0.0662,0.0299,0.00927,0.0533,0.0524,0.0214
2020,2,14,50,0.00603,-0.0165,0.00674,0.00961,0.0193,0.00796,-0.000816,0.0138
2020,2,14,51,-0.000908,-0.0254,-0.00192,0.00578,0.0339,0.00146,-0.0121,0.0156
2020,2,14,52,-0.00577,-0.00736,-0.0038,-0.0175,0.0124,-0.0102,-0.00526,-0.0064
2020,2,14,53,0.00237,0.000314,-0.00411,0.00524,0.0113,0.000348,-0.0021,0.00769
2020,2,21,1,0.00352,-0.0544,0.00457,0.0112,0.00888,0.00734,-0.00404,0.0101
2020,2,21,2,-0.000863,-0.00397,-0.0127,0.00087,0.00829,-0.00579,-0.0112,0.0048
2020,2,21,3,0.00188,-0.00525,-0.0057,0.00464,0.0124,-0.000966,-0.00555,0.00851
2020,2,21,4,0.00206,-0.00472,-0.00164,0.0133,0.00095,0.00574,-0.00312,0.00756
2020,2,21,5,0.00802,-0.00719,0.0135,0.00797,0.0146,0.0111,0.00578,0.0107
2020,2,21,6,0.011,-0.0506,0.0185,0.0127,0.0156,0.0161,0.00743,0.0141
2020,2,21,7,0.0142,0.00413,0.0104,0.0278,0.0157,0.0189,0.0072,0.0218
2020,2,21,8,-0.00813,-0.0193,-0.0165,0.00434,0.00838,-0.00735,-0.0179,0.00601
2020,2,21,9,0.0115,-0.122,0.0187,0.0255,0.00196,0.0223,0.00621,0.0141
2020,2,21,10,0.0109,0.0025,0.00189,0.0253,0.0162,0.0127,0.00217,0.0214
2020,2,21,11,0.00317,-0.00211,0.00253,0.0153,0.000516,0.00781,-4.18e-05,0.00912
2020,2,21,12,0.00569,-0.0257,-0.0135,0.016,0.014,0.00284,-0.0153,0.015
2020,2,21,13,-0.00326,-0.0096,-0.0131,0.018,-0.00507,0.00104,-0.0113,0.00803
2020,2,21,14,0.0104,0.0121,0.0116,0.00711,0.00989,0.00959,0.0118,0.00841
2020,2,21,15,0.0188,0.0261,0.0123,0.0225,0.0131,0.0173,0.0193,0.0183
2020,2,21,16,0.0146,-0.00948,0.0117,0.0312,0.0159,0.0218,0.00318,0.0238
2020,2,21,17,0.0154,0.013,0.00782,0.0272,0.0129,0.0174,0.0104,0.0211
2020,2,21,18,0.00564,-0.00549,-0.0023,0.00821,0.0263,0.00296,-0.00367,0.0154
2020,2,21,19,-0.00912,-0.0219,-0.0212,0.0179,-0.00455,-0.00359,-0.0215,0.00901
2020,2,21,20,-0.000482,-0.0161,-0.000394,0.0181,0.00267,0.00849,-0.00904,0.0121
2020,2,21,21,0.0176,-0.0144,0.00328,0.0188,0.026,0.0124,0.00171,0.0229
2020,2,21,22,0.0218,-0.00703,0.0519,0.0482,0.147,0.0509,0.00847,-0.049158480700552065
2020,2,21,23,-0.00707,-0.00781,-0.0295,0.0019,0.00806,-0.0136,-0.0218,0.00477
2020,2,21,24,0.00484,-0.0485,-0.00523,0.0238,0.00643,0.00911,-0.0118,0.0169
2020,2,21,25,0.00194,-0.0395,0.00442,0.002,0.011,0.00317,-0.00691,0.00697
2020,2,21,26,-0.00916,-0.0211,-0.000495,-0.00268,-0.00774,-0.00153,-0.0121,-0.0047
2020,2,21,27,0.00393,-0.0204,0.00807,0.017,0.0103,0.0123,-0.00448,0.0144
2020,2,21,28,-0.000789,-0.0475,-0.00144,0.0126,-0.00682,0.00721,-0.00981,0.00254
2020,2,21,29,0.0104,0.015,-0.0107,0.0105,0.0231,0.000123,-0.0074,0.0181
2020,2,21,30,0.0142,0.00636,-0.00895,0.0344,0.0249,0.0127,-0.0027,0.0303
2020,2,21,31,0.00455,-0.00693,0.00594,0.0158,0.00765,0.0108,-0.00121,0.0127
2020,2,21,32,0.013,-0.0183,0.0392,0.0528,-0.0352,0.0446,0.00956,0.0199
2020,2,21,33,0.0111,-0.00979,0.0149,0.0255,0.0111,0.019,0.00549,0.0198
2020,2,21,34,0.0187,-0.0382,0.0279,0.0188,0.0193,0.0247,0.0185,0.019
2020,2,21,35,0.0242,0.00827,0.0343,0.0268,0.0117,0.0308,0.0306,0.0197
2020,2,21,36,0.000728,-0.0312,-0.00147,0.00533,0.0175,0.00223,-0.0143,0.0115
2020,2,21,37,0.000224,-0.0119,0.00152,0.0156,-0.00832,0.00865,-0.00488,0.00585
2020,2,21,38,0.00695,0.00938,-0.00354,0.0146,0.00946,0.00482,0.00228,0.0121
2020,2,21,39,-0.00536,-0.0558,0.00308,0.0251,0.0132,0.0133,-0.0257,0.0197
2020,2,21,40,-0.0172,-0.0359,-0.0248,0.00283,-0.0126,-0.0111,-0.0298,-0.00371
2020,2,21,41,0.00563,-0.041,-0.0166,0.016,0.0246,0.000163,-0.0198,0.0201
2020,2,21,42,-0.00507,-0.0137,-0.0208,0.00456,0.00395,-0.00742,-0.0185,0.00427
2020,2,21,43,-0.00224,0.0067,-0.00976,0.00503,-0.0106,-0.00254,-0.00299,-0.00146
2020,2,21,44,0.00283,-0.016,-0.0331,0.0365,0.0452,0.00045,-0.0237,0.0401
2020,2,21,45,-0.09406374840449024,-0.20056608508348797,-0.09716050108851673,-0.04494361716415164,-0.024090612677371174,-0.0752944669423997,-0.13578504345083486,-0.049158480700552065
2020,2,21,46,0.00396,-0.0129,-0.00119,0.0225,0.0137,0.0099,-0.00715,0.0188
2020,2,21,47,0.0127,-0.0301,0.00986,0.0516,-0.0224,0.0237,0.00536,0.0227
2020,2,21,48,-0.119,-0.153,-0.187,-0.00641,-0.0363,-0.141,-0.177,-0.0244
2020,2,21,49,0.0468,0.0308,0.0785,0.0254,0.0185,0.0597,0.0613,0.0225
2020,2,21,50,0.00598,-0.0274,0.00786,0.0131,0.0218,0.0101,-0.0036,0.0168
2020,2,21,51,-0.00224,-0.0323,-0.00996,0.00818,0.0517,-0.00201,-0.0196,0.0234
2020,2,21,52,0.00387,0.0113,-0.00598,0.000746,0.0182,-0.00284,0.0011,0.00722
2020,2,21,53,0.00205,-0.00405,-0.00652,0.0146,0.00564,0.00354,-0.0054,0.0109
2020,2,28,1,0.00161,-0.0657,0.00152,0.00999,0.0106,0.00505,-0.00829,0.0103
2020,2,28,2,-0.00107,-0.0129,-0.0153,0.00439,0.00841,-0.00527,-0.0149,0.00652
2020,2,28,3,0.00463,-0.0111,-0.00289,0.00932,0.0183,0.0027,-0.00563,0.0138
2020,2,28,4,0.00313,-0.00281,-0.00165,0.0133,0.00359,0.00573,-0.00221,0.00879
2020,2,28,5,0.0059,-0.00977,0.0098,0.00583,0.0159,0.00805,0.00251,0.00995
2020,2,28,6,0.0108,-0.0574,0.0212,0.0115,0.0143,0.0171,0.00855,0.0128
2020,2,28,7,0.0136,-0.00243,0.015,0.0334,0.0096,0.0239,0.00613,0.0216
2020,2,28,8,-0.00443,-0.0206,-0.0112,0.0123,0.0117,-0.000872,-0.0158,0.012
2020,2,28,9,0.00952,-0.124,0.0175,0.0223,0.000362,0.0201,0.00501,0.0117
2020,2,28,10,0.00862,-0.0104,0.000645,0.0294,0.0176,0.0138,-0.0043,0.0242
2020,2,28,11,-0.00149,-0.00965,-0.0021,0.0152,-0.00343,0.00505,-0.00629,0.00741
2020,2,28,12,0.00531,-0.0441,-0.0166,0.0188,0.015,0.00301,-0.0206,0.0168
2020,2,28,13,-0.00601,0.000372,-0.0188,0.0108,-0.0186,-0.00535,-0.00892,-0.00193
2020,2,28,14,0.0102,0.00478,0.0191,0.00942,0.00695,0.0148,0.0115,0.00827
2020,2,28,15,0.0197,0.023,0.014,0.0233,0.0184,0.0186,0.0186,0.0211
2020,2,28,16,0.0146,-0.0193,0.00848,0.0457,0.00996,0.0278,-0.00269,0.0284
2020,2,28,17,0.0173,0.00857,0.00548,0.0357,0.0203,0.0205,0.00703,0.0292
2020,2,28,18,0.00356,-0.015,-0.00488,0.0138,0.022,0.00445,-0.00923,0.017
2020,2,28,19,-0.00601,-0.00487,-0.0277,0.0167,-0.00244,-0.00769,-0.0164,0.0091
2020,2,28,20,0.00426,-0.00607,-0.00721,0.0248,0.013,0.00817,-0.00658,0.0201
2020,2,28,21,0.0202,-0.0157,0.0105,0.0236,0.0245,0.0182,0.0082,0.0241
2020,2,28,22,0.0549,0.0113,0.118,0.11,0.178,0.116,0.0393,-0.049158480700552065
2020,2,28,23,-0.00906,-0.0217,-0.0398,0.00102,0.0212,-0.019,-0.0334,0.0104
2020,2,28,24,0.00158,-0.052,-0.00787,0.0218,0.000295,0.0068,-0.0145,0.0133
2020,2,28,25,0.0016,-0.0445,0.00271,-0.00262,0.0164,-3.65e-05,-0.00947,0.00789
2020,2,28,26,-0.0156,-0.034,-0.0103,0.00159,-0.0108,-0.00465,-0.0236,-0.00334
2020,2,28,27,0.00276,-0.017,0.00129,0.0195,0.00695,0.00984,-0.0068,0.0147
2020,2,28,28,-0.00239,-0.0533,-0.00982,0.0128,-0.00555,0.00407,-0.0177,0.00327
2020,2,28,29,0.0104,0.0108,-0.0121,0.0123,0.0232,0.000375,-0.00912,0.0189
2020,2,28,30,0.0118,-0.00275,-0.0209,0.0429,0.0269,0.0109,-0.0135,0.0359
2020,2,28,31,0.00344,-0.0125,0.0067,0.019,0.0055,0.0128,-0.00397,0.0139
2020,2,28,32,0.0208,-0.0135,0.0542,0.059,-0.0349,0.0561,0.0193,0.0239
2020,2,28,33,0.0164,-0.0118,0.0207,0.0359,0.0179,0.0266,0.00834,0.0288
2020,2,28,34,0.0215,-0.0545,0.0337,0.0181,0.029,0.0282,0.0211,0.0221
2020,2,28,35,0.0189,-0.0122,0.0286,0.0255,0.0053,0.0272,0.0229,0.016
2020,2,28,36,-0.00115,-0.0345,-0.00985,0.00993,0.0155,0.000907,-0.0204,0.0128
2020,2,28,37,0.0018,-0.0129,0.00146,0.0138,0.00386,0.0077,-0.0054,0.00973
2020,2,28,38,0.00271,-0.00328,-0.013,0.0168,0.0137,0.000722,-0.00864,0.0153
2020,2,28,39,0.00248,-0.0406,0.00609,0.0337,0.0169,0.0189,-0.0167,0.0261
2020,2,28,40,-0.026,-0.0602,-0.0381,0.00607,-0.0139,-0.0162,-0.0481,-0.00241
2020,2,28,41,0.00394,-0.0599,-0.0196,0.0178,0.0233,-0.000403,-0.025,0.0204
2020,2,28,42,-0.00399,-0.00424,-0.0256,0.00913,0.00295,-0.00724,-0.0186,0.0062
2020,2,28,43,-0.00472,-0.00156,-0.0185,0.00191,0.00301,-0.00854,-0.0115,0.00237
2020,2,28,44,0.00128,-0.0263,-0.0315,0.0431,0.0438,0.00445,-0.0287,0.0434
2020,2,28,45,-0.09406374840449024,-0.20056608508348797,-0.09716050108851673,-0.04494361716415164,-0.024090612677371174,-0.0752944669423997,-0.13578504345083486,-0.049158480700552065
2020,2,28,46,0.00307,-0.0165,0.00184,0.0213,0.0116,0.0109,-0.00751,0.0172
2020,2,28,47,0.0148,-0.0757,0.0203,0.0529,-0.026,0.0312,0.00952,0.0221
2020,2,28,48,-0.127,-0.143,-0.189,-0.0278,-0.0603,-0.148,-0.176,-0.0474
2020,2,28,49,0.0523,0.0384,0.0767,0.036,0.0325,0.0623,0.063,0.0346
2020,2,28,50,-0.00721,-0.0589,0.000347,0.00622,0.00581,0.00284,-0.0189,0.00604
2020,2,28,51,0.000754,-0.0438,-0.00449,0.0184,0.062,0.00553,-0.0215,0.0336
2020,2,28,52,0.00637,0.00263,0.0063,0.00914,0.00682,0.00763,0.0048,0.00828
2020,2,28,53,-0.00287,-0.0126,-0.0118,0.0169,-0.00452,0.0019,-0.0121,0.00818
2020,3,6,1,-0.00464,-0.0744,-0.00458,0.00541,0.00287,-0.000417,-0.0148,0.00422
2020,3,6,2,-0.00534,-0.0236,-0.018,0.00259,0.00172,-0.00748,-0.019,0.00213
2020,3,6,3,-0.00334,-0.0352,-0.00976,0.00449,0.0154,-0.00324,-0.0182,0.00992
2020,3,6,4,-0.00247,-0.0121,-0.0124,0.011,0.00427,-0.000822,-0.0122,0.00787
2020,3,6,5,0.00396,-0.0125,0.00465,0.00812,0.0146,0.00618,-0.00176,0.0108
2020,3,6,6,0.00847,-0.0608,0.0177,0.00928,0.014,0.0141,0.00505,0.0114
2020,3,6,7,0.00679,-0.00611,0.00507,0.0265,0.00295,0.0155,-0.000614,0.0148
2020,3,6,8,-0.0057,-0.0231,-0.0111,0.0138,0.00617,-0.000183,-0.017,0.0106
2020,3,6,9,0.00145,-0.119,0.0157,0.00969,-0.00984,0.0125,0.00385,0.000277
2020,3,6,10,0.00412,-0.000658,-0.00931,0.0239,0.00496,0.00593,-0.00542,0.0156
2020,3,6,11,-0.0119,-0.0259,-0.0148,0.0148,-0.00872,-0.00256,-0.021,0.00495
2020,3,6,12,-0.00295,-0.0571,-0.0223,0.0102,0.00577,-0.00429,-0.0273,0.00784
2020,3,6,13,-0.00906,-0.0181,-0.0129,0.0172,-0.0222,0.000785,-0.0156,0.000125
2020,3,6,14,0.00933,0.00202,0.0225,0.00722,0.00467,0.0157,0.0117,0.00603
2020,3,6,15,0.0145,0.0172,0.00836,0.0158,0.017,0.012,0.0128,0.0164
2020,3,6,16,0.00859,-0.026,0.00947,0.0343,0.0034,0.0223,-0.00477,0.0193
2020,3,6,17,0.0139,-0.00146,0.00526,0.0324,0.0217,0.0187,0.0019,0.0279
2020,3,6,18,0.00423,-0.0165,-0.00393,0.0138,0.0257,0.00492,-0.00936,0.0185
2020,3,6,19,0.00429,0.0303,-0.0268,0.02,-0.00931,-0.00572,0.00151,0.00836
2020,3,6,20,0.0055,0.00245,-0.011,0.0209,0.0155,0.00434,-0.00361,0.0188
2020,3,6,21,0.0131,-0.0358,0.00116,0.0216,0.0155,0.0132,-0.00211,0.0181
2020,3,6,22,0.0637,0.0276,0.102,0.125,0.19,0.108,0.0471,-0.049158480700552065
2020,3,6,23,-0.0117,-0.0283,-0.0372,0.000356,0.0129,-0.0181,-0.034,0.00618
2020,3,6,24,-0.00414,-0.0652,-0.00912,0.0166,-0.0111,0.00361,-0.0176,0.00564
2020,3,6,25,0.000329,-0.0469,0.0094,-0.00512,0.0104,0.00192,-0.00515,0.00344
2020,3,6,26,-0.0236,-0.0461,-0.0153,-0.00617,-0.0154,-0.011,-0.0325,-0.00984
2020,3,6,27,0.000906,-0.00876,-0.00823,0.0194,0.0016,0.00475,-0.00847,0.0126
2020,3,6,28,-0.00243,-0.0366,-0.0152,0.0149,-0.00672,0.00333,-0.0191,0.0037
2020,3,6,29,0.00721,0.0161,-0.00903,0.00818,0.0159,-0.000236,-0.00578,0.0128
2020,3,6,30,0.0088,-0.0116,-0.0256,0.0381,0.0338,0.00618,-0.0199,0.0362
2020,3,6,31,-0.00125,-0.0128,0.000174,0.0142,-0.00506,0.00715,-0.00702,0.00688
2020,3,6,32,0.0254,-0.00981,0.0581,0.0605,-0.0213,0.059,0.0231,0.0299
2020,3,6,33,0.0213,-0.000209,0.0292,0.0387,0.00734,0.0329,0.018,0.0264
2020,3,6,34,0.0125,-0.0557,0.0226,0.00658,0.0265,0.017,0.0115,0.0139
2020,3,6,35,0.0176,-0.00864,0.0284,0.0292,-0.0043,0.0288,0.0232,0.0135
2020,3,6,36,-0.0103,-0.0414,-0.0171,0.00189,0.00239,-0.00679,-0.0276,0.00214
2020,3,6,37,-0.00397,-0.0303,0.00641,0.00749,-0.00137,0.00696,-0.0111,0.00389
2020,3,6,38,-0.00629,-0.013,-0.0252,0.0123,0.00447,-0.00788,-0.0197,0.00856
2020,3,6,39,0.00619,-0.0242,0.000787,0.0357,0.0184,0.017,-0.0114,0.0279
2020,3,6,40,-0.0263,-0.0576,-0.0447,0.0109,-0.0158,-0.0172,-0.0505,-0.000409
2020,3,6,41,0.00235,-0.0766,-0.0276,0.0236,0.0225,-0.00126,-0.0341,0.0231
2020,3,6,42,-0.0055,-0.0053,-0.03,0.0068,0.00507,-0.0106,-0.022,0.00598
2020,3,6,43,-0.000382,0.00378,-0.0203,0.00907,0.0114,-0.00599,-0.0104,0.0101
2020,3,6,44,-0.00746,-0.027,-0.0365,0.0288,0.0222,-0.00503,-0.0313,0.026
2020,3,6,45,-0.09406374840449024,-0.20056608508348797,-0.09716050108851673,-0.04494361716415164,-0.024090612677371174,-0.0752944669423997,-0.13578504345083486,-0.049158480700552065
2020,3,6,46,-9.76e-05,-0.0247,0.00507,0.0167,0.00845,0.0105,-0.0101,0.0132
2020,3,6,47,0.0172,-0.0781,0.0276,0.047,-0.024,0.0341,0.0157,0.0193
2020,3,6,48,-0.139,-0.12,-0.191,-0.0547,-0.105,-0.157,-0.171,-0.0853
2020,3,6,49,0.0597,0.0631,0.063,0.0562,0.0514,0.0606,0.063,0.0542
2020,3,6,50,-0.0189,-0.0925,-0.00725,0.00348,-0.00645,-0.00269,-0.0349,-0.000815
2020,3,6,51,0.00457,-0.0431,0.00458,0.0235,0.0563,0.0129,-0.0161,0.035
2020,3,6,52,0.000758,-0.0219,0.014,0.00838,-0.00751,0.0114,-0.000655,0.00247
2020,3,6,53,-0.00636,-0.0183,-0.0148,0.0106,-0.00163,-0.00272,-0.0164,0.0056
2020,3,13,1,-0.0241,-0.0971,-0.0197,-0.0158,-0.0205,-0.0181,-0.031,-0.018
2020,3,13,2,-0.0336,-0.0481,-0.0528,-0.0247,-0.0225,-0.0384,-0.0519,-0.0235
2020,3,13,3,-0.0228,-0.0553,-0.0332,-0.0126,-0.00118,-0.0238,-0.0406,-0.00691
2020,3,13,4,-0.0173,-0.0322,-0.0293,-0.000773,-0.00579,-0.0152,-0.0307,-0.0031
2020,3,13,5,-0.0069,-0.0307,-0.001,-0.00184,0.000895,-0.00137,-0.0121,-0.000719
2020,3,13,6,-0.00519,-0.0904,0.0104,-0.00757,-0.00121,0.00271,-0.0058,-0.00466
2020,3,13,7,-0.00506,-0.0166,-0.0077,0.00961,-0.00427,0.000714,-0.0122,0.00273
2020,3,13,8,-0.0375,-0.0709,-0.0344,-0.0207,-0.00991,-0.0284,-0.0521,-0.0162
2020,3,13,9,-0.0173,-0.119,0.00563,-0.0155,-0.0312,-0.00571,-0.00539,-0.0231
2020,3,13,10,-0.00696,-0.00551,-0.0221,0.0123,-0.0106,-0.00632,-0.0147,0.00234
2020,3,13,11,-0.0296,-0.0592,-0.0226,0.00583,-0.0196,-0.0109,-0.0429,-0.00481
2020,3,13,12,-0.0245,-0.0713,-0.0437,-0.0188,-0.0104,-0.0299,-0.0477,-0.0143
2020,3,13,13,-0.0237,-0.0554,-0.0251,0.0132,-0.0168,-0.0077,-0.0407,0.00023
2020,3,13,14,-0.00876,-0.0156,0.0153,-0.0199,-0.0193,-0.000369,-0.00101,-0.0197
2020,3,13,15,0.00296,0.00569,-0.00838,0.0077,0.00809,-0.000473,-0.00124,0.00788
2020,3,13,16,-0.00839,-0.0433,-0.0135,0.0029,0.00773,-0.00498,-0.0254,0.00524
2020,3,13,17,-0.000573,-0.0221,-0.00768,0.0233,0.00645,0.0077,-0.0149,0.0161
2020,3,13,18,-0.00652,-0.0264,-0.0131,-0.00431,0.0225,-0.00869,-0.0188,0.0064
2020,3,13,19,-0.0168,-0.0119,-0.0392,0.00854,-0.0226,-0.0177,-0.0257,-0.00383
2020,3,13,20,-0.00871,-0.0166,-0.0217,0.00776,0.0037,-0.00755,-0.0189,0.00617
2020,3,13,21,-0.0274,-0.0444,-0.0416,-0.0196,-0.0251,-0.0286,-0.0418,-0.0227
2020,3,13,22,0.0598,0.0396,0.0507,0.121,0.195,0.0685,0.0425,-0.049158480700552065
2020,3,13,23,-0.02,-0.0521,-0.0428,-0.00549,0.00843,-0.0238,-0.0461,0.000993
2020,3,13,24,-0.0301,-0.102,-0.0309,-0.0143,-0.0329,-0.0227,-0.0416,-0.0216
2020,3,13,25,-0.0208,-0.0771,-0.0124,-0.0227,-0.0108,-0.0177,-0.0291,-0.0161
2020,3,13,26,-0.0274,-0.0597,-0.0134,-0.0132,-0.00282,-0.0133,-0.0394,-0.00909
2020,3,13,27,-0.00693,-0.0151,-0.0221,0.0149,-0.00271,-0.00473,-0.019,0.0082
2020,3,13,28,-0.00827,-0.00321,-0.0232,0.0121,-0.0191,-0.00152,-0.0196,-0.0041
2020,3,13,29,-0.0124,-0.0156,-0.0436,-0.00632,0.00348,-0.0245,-0.0399,-0.000387
2020,3,13,30,-0.00452,-0.0289,-0.0402,0.0236,0.0271,-0.00831,-0.0356,0.0251
2020,3,13,31,-0.019,-0.0311,-0.0212,-0.00562,-0.0122,-0.0135,-0.0267,-0.00813
2020,3,13,32,0.0177,-0.0187,0.0479,0.0559,-0.0246,0.0511,0.0136,0.0258
2020,3,13,33,0.0123,-0.00464,0.0245,0.0254,-0.0123,0.0248,0.0134,0.0106
2020,3,13,34,-0.00589,-0.0736,-0.000563,-0.00432,0.0103,-0.00189,-0.011,0.00103
2020,3,13,35,0.00398,-0.035,0.0262,0.0101,-0.0237,0.0187,0.0176,-0.00572
2020,3,13,36,-0.0328,-0.0709,-0.0308,-0.0292,-0.0147,-0.0299,-0.048,-0.0218
2020,3,13,37,-0.0142,-0.0424,0.00369,-0.00478,-0.017,-0.000606,-0.0183,-0.00977
2020,3,13,38,-0.0234,-0.032,-0.0409,-0.00441,-0.0127,-0.0241,-0.0369,-0.00838
2020,3,13,39,0.00144,-0.0262,-0.00816,0.0357,0.0101,0.0123,-0.017,0.0242
2020,3,13,40,-0.0313,-0.0702,-0.048,0.0122,-0.0233,-0.0182,-0.058,-0.00283
2020,3,13,41,-0.0158,-0.0969,-0.0511,0.00869,0.00678,-0.0203,-0.0571,0.00778
2020,3,13,42,-0.018,-0.0406,-0.0376,-0.00447,-0.00276,-0.0201,-0.0386,-0.00366
2020,3,13,43,-0.000924,0.00583,-0.0284,0.011,0.016,-0.00922,-0.0143,0.013
2020,3,13,44,-0.0443,-0.0592,-0.0784,-0.00811,-0.0153,-0.0445,-0.0679,-0.0111
2020,3,13,45,-0.09406374840449024,-0.20056608508348797,-0.09716050108851673,-0.04494361716415164,-0.024090612677371174,-0.0752944669423997,-0.13578504345083486,-0.049158480700552065
2020,3,13,46,-0.0272,-0.062,-0.0306,-0.00369,0.00172,-0.018,-0.0466,-0.00139
2020,3,13,47,0.0201,-0.0966,0.0436,0.0335,-0.0282,0.0402,0.0278,0.0094
2020,3,13,48,-0.138,-0.157,-0.163,-0.059,-0.128,-0.137,-0.162,-0.101
2020,3,13,49,0.0277,0.0211,0.015,0.0432,0.0481,0.025,0.0172,0.0452
2020,3,13,50,-0.0305,-0.129,-0.0113,-0.00353,-0.0156,-0.00802,-0.0496,-0.00875
2020,3,13,51,-0.00617,-0.0441,-0.00886,0.0128,0.0342,0.000635,-0.0241,0.0203
2020,3,13,52,-0.013,-0.0478,0.000384,-0.00497,-0.00571,-0.00212,-0.0193,-0.00525
2020,3,13,53,-0.0216,-0.0435,-0.0277,-0.00563,-0.00573,-0.0172,-0.0349,-0.00567
2020,3,20,1,-0.0723,-0.154,-0.0689,-0.0663,-0.0621,-0.0678,-0.0813,-0.0643
2020,3,20,2,-0.107,-0.116,-0.149,-0.0999,-0.0764,-0.124,-0.143,-0.0875
2020,3,20,3,-0.0567,-0.114,-0.0635,-0.0454,-0.0258,-0.0552,-0.0804,-0.0356
2020,3,20,4,-0.0459,-0.075,-0.051,-0.0253,-0.0316,-0.0383,-0.0626,-0.0282
2020,3,20,5,-0.0418,-0.0814,-0.0292,-0.0357,-0.0304,-0.0321,-0.0486,-0.0336
2020,3,20,6,-0.0505,-0.16,-0.0336,-0.05,-0.0445,-0.0406,-0.0539,-0.0475
2020,3,20,7,-0.0411,-0.0731,-0.0458,-0.0225,-0.0192,-0.0345,-0.0597,-0.0209
2020,3,20,8,-0.112,-0.183,-0.102,-0.0837,-0.05,-0.0938,-0.141,-0.0698
2020,3,20,9,-0.0648,-0.167,-0.0514,-0.0643,-0.0686,-0.0583,-0.0616,-0.0664
2020,3,20,10,-0.0359,-0.0597,-0.0446,-0.00828,-0.0289,-0.0279,-0.0514,-0.0173
2020,3,20,11,-0.0724,-0.125,-0.0517,-0.0279,-0.0451,-0.0419,-0.0925,-0.0351
2020,3,20,12,-0.0817,-0.119,-0.123,-0.08,-0.0489,-0.0992,-0.123,-0.0635
2020,3,20,13,-0.0806,-0.133,-0.0826,-0.0345,-0.0498,-0.0608,-0.109,-0.0411
2020,3,20,14,-0.0787,-0.0961,-0.0549,-0.0849,-0.0778,-0.0683,-0.0766,-0.0816
2020,3,20,15,-0.0351,-0.0425,-0.0512,-0.0215,-0.0216,-0.0366,-0.0468,-0.0216
2020,3,20,16,-0.0538,-0.111,-0.0752,-0.0449,-0.00408,-0.0595,-0.0897,-0.0251
2020,3,20,17,-0.0458,-0.0904,-0.0457,-0.0125,-0.0299,-0.0292,-0.068,-0.0199
2020,3,20,18,-0.0449,-0.0757,-0.0538,-0.0402,-0.00385,-0.047,-0.0632,-0.0257
2020,3,20,19,-0.072,-0.127,-0.0698,-0.031,-0.0383,-0.0523,-0.0981,-0.0339
2020,3,20,20,-0.0442,-0.0596,-0.054,-0.0144,-0.0425,-0.0349,-0.0571,-0.0254
2020,3,20,21,-0.118,-0.0569,-0.159,-0.116,-0.102,-0.134,-0.15,-0.108
2020,3,20,22,-0.0148,-0.0383,-0.0534,0.104,0.177,-0.0132,-0.0423,-0.049158480700552065
2020,3,20,23,-0.0588,-0.136,-0.0906,-0.0294,-0.00984,-0.0595,-0.107,-0.0203
2020,3,20,24,-0.106,-0.188,-0.12,-0.092,-0.0823,-0.106,-0.13,-0.0881
2020,3,20,25,-0.0973,-0.182,-0.121,-0.0925,-0.061,-0.106,-0.136,-0.0751
2020,3,20,26,-0.0518,-0.107,-0.0494,-0.0259,0.0246,-0.0383,-0.0819,-0.00576
2020,3,20,27,-0.0455,-0.0843,-0.0506,-0.00989,-0.0379,-0.0315,-0.0654,-0.0205
2020,3,20,28,-0.037,-0.0547,-0.0574,-0.0145,-0.0437,-0.031,-0.0569,-0.0296
2020,3,20,29,-0.0639,-0.106,-0.135,-0.0508,-0.0242,-0.0919,-0.131,-0.0347
2020,3,20,30,-0.0487,-0.0829,-0.0944,-0.00718,-0.0126,-0.0508,-0.0897,-0.00956
2020,3,20,31,-0.0601,-0.0874,-0.0642,-0.0415,-0.0274,-0.0529,-0.0771,-0.0362
2020,3,20,32,-0.0283,-0.0703,-0.00215,0.0172,-0.057,0.00551,-0.0373,-0.0105
2020,3,20,33,-0.0341,-0.0692,-0.0151,-0.0212,-0.0479,-0.0175,-0.0357,-0.0317
2020,3,20,34,-0.0366,-0.148,-0.0242,-0.0347,-0.0204,-0.0279,-0.0418,-0.0295
2020,3,20,35,-0.0585,-0.128,-0.0496,-0.0521,-0.0628,-0.0507,-0.0606,-0.0571
2020,3,20,36,-0.0852,-0.149,-0.0825,-0.0915,-0.0425,-0.0874,-0.111,-0.0665
2020,3,20,37,-0.0483,-0.0561,-0.0456,-0.0405,-0.0534,-0.043,-0.0506,-0.0457
2020,3,20,38,-0.0604,-0.0797,-0.0729,-0.0425,-0.0439,-0.0589,-0.076,-0.0432
2020,3,20,39,-0.0231,-0.0652,-0.033,0.0225,-0.00853,-0.00714,-0.0487,0.0085
2020,3,20,40,-0.0561,-0.123,-0.0647,0.00211,-0.0475,-0.0316,-0.0909,-0.0189
2020,3,20,41,-0.0755,-0.168,-0.119,-0.0507,-0.0429,-0.084,-0.126,-0.047
2020,3,20,42,-0.0629,-0.132,-0.0832,-0.0401,-0.0352,-0.0604,-0.0991,-0.0378
